Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,is_dropout,academic_performance,success_ratio,student_age,has_debt,has_scholarship,fees_updated,actual_status,predicted_status,prediction_probability,status_label,prediction_label,prediction_correct,risk_level
1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,17,19,13,12.153846153846152,0,10,17,28,11,11.909090909090908,1,11.1,0.6,2.02,0,12.03146853146853,0.7058821453287807,23,1,0,1,0,1,0.56083256,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,44,1,9130,1,39,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,0,14.55,0.8999991000009,22,0,0,1,0,0,0.061361443,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,150.0,1,3,2,2,2,150.0,0,0,0,1,1,0,25,0,9,14,16,14,12.428571428571429,0,3,9,13,6,10.857142857142858,0,15.5,2.8,-4.06,1,11.642857142857142,0.8695648393196351,25,0,0,1,1,0,0.10470532,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
2,7,1,9238,1,3,130.0,1,37,19,4,5,130.0,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,0,14.125,0.8333326388894676,38,0,0,1,0,0,0.09936559,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
4,39,1,9500,1,19,133.1,1,37,37,5,7,100.0,0,0,0,0,0,0,40,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,1,11.832,0.6249996093752441,40,0,0,0,1,1,0.9147037,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,5,9500,1,1,122.0,1,37,3,9,2,116.8,1,0,0,1,0,0,20,0,0,7,8,6,13.271428571428572,0,0,8,8,7,14.471428571428572,0,13.9,-0.3,0.79,0,13.871428571428572,0.8666660888892741,20,0,0,1,0,0,0.05879402,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9070,1,1,141.0,1,37,37,9,9,126.7,1,0,1,1,0,1,20,0,0,6,9,6,13.333333333333334,0,0,6,10,6,14.666666666666666,0,12.7,3.7,-1.7,0,14.0,0.9999991666673611,20,1,1,1,0,0,0.061023746,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9773,1,1,120.0,1,37,37,5,5,125.3,0,0,0,1,0,0,18,0,0,6,9,6,12.5,0,0,6,9,6,13.0,0,7.6,2.6,0.32,0,12.75,0.9999991666673611,18,0,0,1,0,0,0.029243002,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,8014,0,12,133.1,1,37,1,9,10,112.5,0,0,0,1,1,0,50,0,6,13,13,6,11.333333333333334,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,1,12.416666666666668,0.3333331944445023,50,0,0,1,1,1,0.83786976,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9853,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.666666666666666,0,0,6,11,3,10.666666666666666,0,9.4,-0.8,-3.12,1,11.166666666666666,0.49999958333368055,18,0,0,1,1,1,0.5933769,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,44,1,9085,1,39,150.0,1,38,1,5,5,150.0,0,0,0,1,0,0,20,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7,0,12.875,0.5999994000006,20,0,0,1,0,0,0.18435925,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9085,1,39,150.0,1,19,19,9,9,150.0,1,0,0,1,0,0,23,0,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,0,13.928571428571429,0.9166659027784144,23,0,0,1,0,0,0.03899113,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9500,1,1,150.0,1,19,1,4,4,137.8,0,0,0,1,0,0,18,0,0,7,10,7,15.145,0,0,8,8,8,15.7425,0,15.5,2.8,-4.06,0,15.44375,0.9999993333337778,18,0,0,1,0,0,0.030118205,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9991,0,1,120.0,1,37,37,9,9,119.9,0,0,0,1,0,0,50,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,0,10.75,0.49999950000050003,50,0,0,1,0,1,0.83739805,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,0,5,8,5,12.4,0,0,5,6,5,10.8,0,8.9,1.4,3.51,0,11.600000000000001,0.9999990000010001,18,0,0,1,0,0,0.055888355,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9500,1,1,145.0,1,1,1,4,10,145.0,0,0,0,1,0,0,18,0,0,7,7,6,13.861666666666666,0,0,8,16,0,0.0,1,12.4,0.5,1.79,1,6.930833333333333,0.39999973333351113,18,0,0,1,1,1,0.7802279,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,8014,0,1,120.0,1,34,34,99,99,101.8,0,0,0,0,0,0,32,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,1,0.0,0.0,32,0,0,0,1,1,0.96904904,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,44,1,9130,1,39,160.0,1,1,37,3,3,160.0,1,0,1,0,0,0,36,0,2,6,9,6,12.0,0,1,6,8,3,14.666666666666666,0,12.4,0.5,1.79,1,13.333333333333332,0.7499993750005208,36,1,0,0,1,1,0.9220211,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,43,1,9003,1,1,133.1,1,37,37,9,7,136.0,0,0,0,1,1,0,41,0,18,19,19,19,12.68421052631579,0,12,13,13,13,12.384615384615383,0,15.5,2.8,-4.06,0,12.534412955465587,0.9999996875000976,41,0,0,1,0,0,0.06414881,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
4,39,1,9238,1,1,130.0,1,19,3,9,2,140.0,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0.0,0,8.9,1.4,3.51,1,6.125,0.33333305555578707,50,0,0,1,1,1,0.90793335,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9670,1,1,139.0,1,3,19,3,5,120.8,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1,0.0,0.0,19,0,0,1,1,1,0.9297935,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,6,9500,1,1,143.0,1,38,19,7,9,129.5,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,0,13.79857142857143,0.8749994531253418,18,0,1,1,0,0,0.033494163,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,142.0,1,1,1,9,9,127.7,1,0,0,1,1,0,19,0,0,5,9,5,12.6,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,0,12.3,0.8999991000009,19,0,0,1,0,0,0.06876122,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9773,1,1,136.0,1,1,38,9,8,131.5,1,0,0,1,0,0,18,0,0,6,7,6,12.571428571428571,0,0,6,8,6,11.857142857142858,0,13.9,-0.3,0.79,0,12.214285714285715,0.9999991666673611,18,0,0,1,0,0,0.07800382,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,8014,0,1,100.0,1,12,5,9,4,116.5,0,0,1,0,0,0,37,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,1,0.0,0.0,37,1,0,0,1,1,0.9749746,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,4,9670,1,1,128.0,1,38,38,3,7,121.0,1,0,0,1,0,0,19,0,0,6,8,6,13.5,0,0,6,9,6,13.571428571428571,0,11.1,0.6,2.02,0,13.535714285714285,0.9999991666673611,19,0,0,1,0,0,0.053710982,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9853,1,1,126.0,1,3,1,2,5,116.9,1,1,0,1,0,0,18,0,0,7,10,6,10.666666666666666,0,0,7,12,6,12.833333333333334,0,13.9,-0.3,0.79,0,11.75,0.8571422448983965,18,0,0,1,0,0,0.13143606,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9773,1,1,123.0,1,19,19,9,8,134.0,0,0,0,1,0,1,20,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,0,13.5,0.9999991666673611,20,0,1,1,0,0,0.032104973,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9670,1,1,109.0,1,1,1,4,4,108.0,0,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,19,0,0,1,0,1,0.9285455,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,6,9147,1,1,115.0,1,1,37,4,9,117.1,1,0,1,1,0,0,22,0,0,5,5,5,13.8,0,0,5,5,5,13.0,0,7.6,2.6,0.32,0,13.4,0.9999990000010001,22,1,0,1,0,0,0.12532389,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,18,6,9500,1,1,142.0,1,38,37,9,5,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,1,0.0,0.0,19,0,0,0,1,1,0.9841691,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,9991,0,12,133.1,1,37,37,9,9,133.8,1,0,0,1,1,0,52,0,0,5,5,5,13.6,0,0,5,5,5,14.2,0,7.6,2.6,0.32,0,13.899999999999999,0.9999990000010001,52,0,0,1,0,0,0.08747018,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9254,1,1,102.0,1,37,37,7,7,102.0,0,0,0,1,0,0,19,0,0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,0,11.7,0.8333326388894676,19,0,0,1,0,0,0.060284108,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9070,1,1,116.0,1,3,3,0,1,108.7,1,0,0,1,1,0,23,0,0,6,9,4,11.25,1,0,6,10,0,0.0,4,7.6,2.6,0.32,1,5.625,0.33333305555578707,23,0,0,1,1,1,0.89744186,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9500,1,1,140.0,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,0,12.939583333333333,0.9333327111115259,18,0,0,1,0,0,0.05769908,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9853,1,1,121.0,1,38,38,7,5,120.0,1,0,0,1,0,0,18,0,0,6,10,3,12.0,0,0,6,8,4,10.25,0,10.8,1.4,1.74,0,11.125,0.5833328472226273,18,0,0,1,0,1,0.5713323,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,1,1,171,1,1,161.0,41,1,1,9,7,163.1,1,0,0,0,0,0,19,1,6,12,12,12,15.25,0,4,11,12,11,15.0,0,8.9,1.4,3.51,0,15.125,0.9999995652175804,19,0,0,0,0,0,0.100587055,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
4,1,1,9991,0,1,130.0,1,37,37,9,9,118.1,0,0,1,0,0,0,37,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,1,0.0,0.0,37,1,0,0,1,1,0.99374086,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,7,1,9853,1,3,150.0,1,19,19,4,5,150.0,0,0,1,0,0,0,25,0,1,6,7,6,14.428571428571429,0,0,6,7,6,13.666666666666666,0,10.8,1.4,1.74,0,14.047619047619047,0.9999991666673611,25,1,0,0,0,0,0.32121077,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,39,1,9003,1,1,133.1,1,19,37,9,7,110.0,1,0,0,1,1,0,31,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,31,0,0,1,1,1,0.91223717,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,3,9500,1,1,136.0,1,19,1,9,9,129.0,1,0,0,1,0,1,19,0,0,7,7,7,13.308571428571428,0,0,8,10,8,12.55,0,12.4,0.5,1.79,0,12.929285714285715,0.9999993333337778,19,0,1,1,0,0,0.03886188,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9500,1,1,145.0,1,19,19,9,7,136.6,0,0,0,1,0,1,19,0,0,7,12,6,13.766666666666666,0,0,8,10,7,14.051428571428572,0,15.5,2.8,-4.06,0,13.90904761904762,0.8666660888892741,19,0,1,1,0,0,0.02797746,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,171,1,1,159.0,1,3,3,2,2,165.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1,0.0,0.0,18,0,0,1,1,0,0.297239,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,17,3,9254,1,1,127.0,1,12,38,5,7,116.9,1,0,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,1,12.225,0.7499993750005208,18,1,0,1,1,0,0.2361681,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,51,1,9003,1,39,130.0,1,1,19,4,4,120.0,1,0,1,0,1,0,22,0,0,6,12,3,11.333333333333334,0,0,6,13,2,11.0,0,8.9,1.4,3.51,1,11.166666666666668,0.4166663194447338,22,1,0,0,1,1,0.778084,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,53,1,9085,1,42,170.0,1,1,19,4,7,170.0,0,0,0,1,0,0,20,0,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,0,15.623931623931623,0.9999995000002501,20,0,0,1,0,0,0.04787016,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9003,1,1,135.0,1,38,38,9,6,138.1,0,0,1,0,0,0,28,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,1,0.0,0.0,28,1,0,0,1,1,0.9470318,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,4,9254,1,1,130.0,1,19,1,5,5,130.0,1,0,0,1,1,0,18,0,0,6,7,4,11.0,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,1,11.125,0.5833328472226273,18,0,0,1,1,1,0.6037898,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,17,1,9147,1,1,139.0,1,1,38,6,6,143.6,1,0,1,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,18,1,0,1,0,1,0.86711395,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
2,15,1,9773,1,1,133.1,41,37,37,9,6,100.0,0,0,0,1,0,0,59,1,0,6,8,6,12.166666666666666,0,0,6,7,4,11.75,0,11.1,0.6,2.02,0,11.958333333333332,0.8333326388894676,59,0,0,1,0,0,0.20472462,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,0,10.575,0.6666661111115741,19,0,1,1,0,0,0.15412736,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9070,1,1,148.0,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1,0.0,0.0,19,0,0,1,1,1,0.7873494,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,18,2,9500,1,1,135.0,1,19,1,5,5,128.9,1,0,0,1,0,1,19,0,0,7,8,6,12.648333333333332,0,0,8,9,8,12.205555555555556,0,11.1,0.6,2.02,0,12.426944444444445,0.9333327111115259,19,0,1,1,0,0,0.07708209,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,119.0,1,2,1,4,3,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,0,12.7,0.9999990000010001,21,0,0,1,0,0,0.039629683,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9500,1,1,148.0,1,3,1,4,5,132.8,0,0,0,1,0,0,18,0,0,8,8,7,14.537142857142856,0,0,8,8,7,14.537142857142856,0,10.8,1.4,1.74,0,14.537142857142856,0.8749994531253418,18,0,0,1,0,0,0.025029628,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9773,1,1,150.0,1,1,1,4,4,138.1,1,0,0,1,0,0,19,0,0,6,7,6,14.0,0,0,6,7,5,15.0,0,11.1,0.6,2.02,0,14.5,0.9166659027784144,19,0,0,1,0,0,0.11990668,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,107.0,1,38,38,7,7,103.5,1,0,0,1,0,0,20,0,0,6,7,6,12.0,0,0,6,7,6,13.0,0,12.4,0.5,1.79,0,12.5,0.9999991666673611,20,0,0,1,0,0,0.019370906,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,1,0,20,0,0,6,12,3,11.5,0,0,6,12,3,13.666666666666666,0,12.4,0.5,1.79,1,12.583333333333332,0.49999958333368055,20,0,0,1,1,0,0.3281642,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,42,1,9853,1,1,141.0,1,37,19,9,3,133.0,0,0,0,1,0,0,20,0,6,14,22,12,12.153846153846152,0,5,12,18,10,12.9,0,10.8,1.4,1.74,1,12.526923076923076,0.8461535207101843,20,0,0,1,1,0,0.12255982,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
4,39,1,9130,1,1,140.0,1,37,37,6,7,150.0,1,0,0,1,1,0,34,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,34,0,0,1,1,1,0.90069884,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9500,1,1,120.0,1,37,37,9,6,120.0,1,0,0,1,0,0,26,0,0,7,8,6,12.0,0,0,7,8,6,12.0,0,7.6,2.6,0.32,0,12.0,0.8571422448983965,26,0,0,1,0,0,0.041248627,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,2,9853,1,1,112.0,1,19,38,5,7,107.1,1,0,0,1,0,1,18,0,0,7,8,7,12.142857142857142,0,0,7,9,6,13.666666666666666,0,11.1,0.6,2.02,0,12.904761904761905,0.9285707653065962,18,0,1,1,0,0,0.09990551,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9147,1,1,162.0,1,1,38,4,5,138.6,1,0,0,1,0,0,19,0,0,5,10,1,11.0,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,0,5.5,0.0999999000001,19,0,0,1,0,1,0.7678764,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,6,9500,1,1,141.0,1,1,37,4,3,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.44285714285714,0,0,8,9,8,13.744444444444444,0,16.2,0.3,-0.92,0,13.593650793650792,0.9999993333337778,18,0,0,1,0,0,0.052607555,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,1,13.325,0.8999991000009,30,0,0,1,1,0,0.058387496,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,7,1,9003,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,1,6,9,1,13.0,0,15.5,2.8,-4.06,1,13.25,0.24999979166684028,50,0,0,1,1,1,0.8516227,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,5,9085,1,1,118.0,1,38,38,9,9,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.307692307692308,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,0,14.591346153846153,0.5454542975207739,19,0,0,1,0,0,0.23070124,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9773,1,1,135.0,1,37,38,9,6,122.1,1,0,0,1,1,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,0,13.75,0.9999991666673611,18,0,0,1,0,0,0.046266466,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,4,9556,1,1,122.0,1,37,1,5,4,123.9,0,0,0,1,0,0,19,0,0,7,9,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,0,12.993749999999999,0.9999993333337778,19,0,0,1,0,0,0.043152217,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9773,1,1,132.0,1,38,19,9,9,125.0,1,0,0,1,1,1,20,0,0,6,6,6,12.333333333333334,0,0,6,7,6,14.0,0,12.4,0.5,1.79,0,13.166666666666668,0.9999991666673611,20,0,1,1,0,0,0.03168356,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,3,9500,1,1,132.0,1,19,3,9,5,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.68142857142857,0,0,8,8,7,13.68142857142857,0,10.8,1.4,1.74,0,13.68142857142857,0.8749994531253418,18,0,0,1,0,0,0.04195825,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,5,9119,1,1,124.0,11,4,12,2,9,119.5,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,0,16.200000000000003,0.9999990000010001,20,0,0,1,0,0,0.09057255,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9773,1,1,121.0,1,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,1,6.0,0.3333329629633745,22,0,0,0,1,1,0.8563846,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,4,9238,1,1,118.0,1,19,38,9,9,110.0,0,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,8,6,11.428571428571429,0,12.4,0.5,1.79,0,11.857142857142858,0.9999991666673611,18,0,1,1,0,0,0.017947508,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,18,1,9500,1,1,143.0,1,38,37,4,9,116.5,1,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,0,12.84375,0.9999993333337778,20,0,1,1,0,0,0.016843043,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,171,1,1,149.0,1,3,2,2,5,151.1,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,19,0,0,1,0,0,0.2409751,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,6,9556,1,1,118.0,1,38,38,5,5,117.8,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,0,12.600000000000001,0.8571422448983965,19,0,1,1,0,0,0.047652844,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9003,1,3,140.0,1,3,19,2,10,140.0,0,0,0,0,1,0,35,0,0,6,10,5,15.2,0,1,6,9,1,11.0,0,15.5,2.8,-4.06,1,13.1,0.49999958333368055,35,0,0,0,1,1,0.95262325,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9556,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,1,11.8,0.5714281632655976,36,0,0,1,1,1,0.715837,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,1,1,9085,1,1,149.0,1,38,37,5,5,137.1,1,0,0,1,0,1,18,0,0,5,7,4,13.25,0,0,5,5,5,12.0,0,10.8,1.4,1.74,0,12.625,0.8999991000009,18,0,1,1,0,0,0.037555818,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9991,0,1,121.0,1,37,19,9,9,141.4,0,0,1,0,1,0,29,0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,1,11.525,0.7999992000008,29,1,0,0,1,1,0.8867603,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9070,1,1,124.0,1,37,37,9,9,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,0,13.333333333333332,0.9999991666673611,19,0,0,1,0,0,0.01992972,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,116.0,1,38,38,9,6,116.4,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.166666666666666,0,8.9,1.4,3.51,0,13.166666666666666,0.9999991666673611,18,0,0,1,0,0,0.015688283,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9085,1,19,110.0,1,37,37,90,90,110.0,0,0,0,0,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,1,0.0,0.0,29,0,0,0,1,1,0.9925811,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
